stim,x,y,theta,phi
./test/1.png,300, 300,2.23983932498547,1.0963576058932596
./test/1.png,100, 200,2.3412702252022601,0.94762861923857078
./test/1.png,200, 100,2.5535900500422257,0.86533230611135736
./test/1.png,100, 100,2.6607053733944577,0.51884487084291386
